"_id","_data_ingestion_id","_created_at","_updated_at","_geom","_geog","co_entidade","nu_ano_censo","sg_uf","co_municipio","no_municipio","no_distrito","co_distrito","no_entidade","tp_localizacao","tp_localizacao_diferenciada","ds_endereco","nu_endereco","ds_complemento","no_bairro","co_cep","fonte_geo","tipo_geo","latitude","longitude","cd_setor_2022"
"104801",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000076A17FA3195847C0F89EDB95A7C837C0","0101000020E610000076A17FA3195847C0F89EDB95A7C837C0","35307683","2024","SP","3550308","São Paulo","Grajaú","355030830","CR P CONV BRAZ E MARIA","1","0","RIO CAPIBERIBE","17",NULL,"JARDIM VARGINHA","4856435","Catálogo de Escolas - agosto/2024","0","-23.78380715","-46.68828243","355030830001607"
"104538",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000089379D2A005B47C0D8BF46EDD9C237C0","0101000020E610000089379D2A005B47C0D8BF46EDD9C237C0","35479688","2024","SP","3550308","São Paulo","Grajaú","355030830","EMEI VILA NATAL","1","0","MUTAMBA NATAL","13",NULL,"VILA NATAL","4863155","Catálogo de Escolas - agosto/2024","0","-23.7611378","-46.71094258","355030830001611"
"104599",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000756506E0555747C0BD50E18419C437C0","0101000020E6100000756506E0555747C0BD50E18419C437C0","35565507","2024","SP","3550308","São Paulo","Grajaú","355030830","AGNUS DEI JUNIOR COLEGIO","1","0","NEREU BERTINI MAGALHAES","450","RUA","JARDIM BELCITO","4855260","Catálogo de Escolas - agosto/2024","0","-23.76601439","-46.6823082","355030830001617"
"104584",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000002C12F2C5875747C0FBE48B6ACFC337C0","0101000020E61000002C12F2C5875747C0FBE48B6ACFC337C0","35006893","2024","SP","3550308","São Paulo","Grajaú","355030830","CR P CONV AGAPE","1","0","ALZIRO PINHEIRO MAGALHAES","220",NULL,"PARQUE SAO MIGUEL","4855000","Catálogo de Escolas - agosto/2024","0","-23.76488367","-46.68383097","355030830001617"
"104691",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000E1E93AF9995647C0663387A416C637C0","0101000020E6100000E1E93AF9995647C0663387A416C637C0","35005270","2024","SP","3550308","São Paulo","Grajaú","355030830","CEMEI MARCIA KUMBREVICIUS DE MOURA","1","0","TRES CORACOES","S/N",NULL,"JARDIM NORONHA","4853040","Catálogo de Escolas - agosto/2024","0","-23.773783","-46.6765739","355030830001616"
"104685",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000046372D3EA65647C08B4D8EAFFBC537C0","0101000020E610000046372D3EA65647C08B4D8EAFFBC537C0","35006811","2024","SP","3550308","São Paulo","Grajaú","355030830","CEI INDIR JARDIM NORONHA","1","0","TRES CORACOES","500","B","JARDIM NORONHA","4853040","Catálogo de Escolas - agosto/2024","0","-23.77337167","-46.67694833","355030830001616"
"104549",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000005E219CE4815747C0C6FA484209C337C0","0101000020E61000005E219CE4815747C0C6FA484209C337C0","35128818","2024","SP","3550308","São Paulo","Grajaú","355030830","CR P CONV PROJETO ANCHIETA","1","0","ALZIRO PINHEIRO MAGALHAES","578",NULL,"PARQUE SAO MIGUEL","4855000","Catálogo de Escolas - agosto/2024","0","-23.76186003","-46.68365152","355030830001621"
"104618",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000AEC0EB8E205747C0C47F153B75C437C0","0101000020E6100000AEC0EB8E205747C0C47F153B75C437C0","35058488","2024","SP","3550308","São Paulo","Grajaú","355030830","CEU CEI TRES LAGOS","1","0","MARIA MOURA DA CONCEICAO","S/N",NULL,"JARDIM BELCITO","4855257","Catálogo de Escolas - agosto/2024","0","-23.7674138","-46.6806811","355030830001622"
"104609",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000A7CF6971215747C070CBEC985FC437C0","0101000020E6100000A7CF6971215747C070CBEC985FC437C0","35455866","2024","SP","3550308","São Paulo","Grajaú","355030830","CEU AT COMPL TRES LAGOS","1","0","MARIA MOURA DA CONCEICAO","S/N",NULL,"JARDIM BELCITO","4855257","Catálogo de Escolas - agosto/2024","0","-23.7670837","-46.6807081","355030830001622"
"104620",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000D35A87591E5747C09DED76627BC437C0","0101000020E6100000D35A87591E5747C09DED76627BC437C0","35058464","2024","SP","3550308","São Paulo","Grajaú","355030830","CEU EMEI TRES LAGOS","1","0","MARIA MOURA DA CONCEICAO","S/N",NULL,"JARDIM BELCITO","4855257","Catálogo de Escolas - agosto/2024","0","-23.7675077","-46.6806137","355030830001622"
"104624",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000008CC181981D5747C059D5DC1B8DC437C0","0101000020E61000008CC181981D5747C059D5DC1B8DC437C0","35058452","2024","SP","3550308","São Paulo","Grajaú","355030830","CEU EMEF TRES LAGOS","1","0","MARIA MOURA DA CONCEICAO","S/N",NULL,"JARDIM BELCITO","4855257","Catálogo de Escolas - agosto/2024","0","-23.76777815","-46.68059069","355030830001622"
"104414",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000FC15B68F2A5847C0739EB12FD9C037C0","0101000020E6100000FC15B68F2A5847C0739EB12FD9C037C0","35448151","2024","SP","3550308","São Paulo","Grajaú","355030830","CEI INDIR PAULO FRANCISCO SECKLER PUCCA","1","0","DONA BELMIRA MARIN","2500",NULL,"PARQUE BRASIL","4846000","Catálogo de Escolas - agosto/2024","0","-23.753314","-46.68879887","355030830001629"
"104690",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000BED1D8A8985747C090E67E3D15C637C0","0101000020E6100000BED1D8A8985747C090E67E3D15C637C0","35925329","2024","SP","3550308","São Paulo","Grajaú","355030830","ADA PELLEGRINI GRINOVER","1","0","JOSE DIOGO ABADIANO","195 A","RUA","JARDIM MORAIS PRADO","4855440","Catálogo de Escolas - agosto/2024","0","-23.7737616","-46.6843463","355030830001632"
"104687",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000094BA2A71995747C09167D11A07C637C0","0101000020E610000094BA2A71995747C09167D11A07C637C0","35925330","2024","SP","3550308","São Paulo","Grajaú","355030830","CLAUDIRENE APARECIDA JOSE DA SILVA","1","0","JOSE DIOGO ABADIANO","195 B","RUA","JARDIM MORAIS PRADO","4855440","Catálogo de Escolas - agosto/2024","0","-23.77354591","-46.68437018","355030830001632"
"104791",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000933AE03E1B5847C0A05802846AC837C0","0101000020E6100000933AE03E1B5847C0A05802846AC837C0","35584587","2024","SP","3550308","São Paulo","Grajaú","355030830","CR P CONV LAURA PRADO","1","0","CARLOS BARBOSA SANTOS","4078",NULL,"JARDIM VARGINHA","4856405","Catálogo de Escolas - agosto/2024","0","-23.7828753","-46.68833147","355030830001634"
"104427",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000008EB51A6D305A47C00214C0202BC137C0","0101000020E61000008EB51A6D305A47C00214C0202BC137C0","35924027","2024","SP","3550308","São Paulo","Grajaú","355030830","NEIVA DE LOURDES ANDRADE PROFESSORA","1","0","GIUSEPPE TARTINI","818","RUA","JARDIM SAO BERNARDO","4844300","Catálogo de Escolas - agosto/2024","0","-23.75456433","-46.70460285","355030830001639"
"104424",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000428303102D5A47C053AEF02E17C137C0","0101000020E6100000428303102D5A47C053AEF02E17C137C0","35907194","2024","SP","3550308","São Paulo","Grajaú","355030830","AFRANIO DE OLIVEIRA","1","0","GIUSEPPE TARTINI","818","RUA","JARDIM SAO BERNARDO","4844300","Catálogo de Escolas - agosto/2024","0","-23.75426","-46.7045002","355030830001639"
"97002",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000B0389CF9D53447C0216AEC5C628C37C0","0101000020E6100000B0389CF9D53447C0216AEC5C628C37C0","35343742","2024","SP","3550308","São Paulo","Guaianases","355030831","CR P CONV PLENO VIVER","1","0","PADRE EDUARDO DE JESUS","12",NULL,"VILA SANTA CRUZ ZONA LESTE","8410520","Catálogo de Escolas - agosto/2024","0","-23.5483759","-46.41278","355030831000019"
"104442",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000001FC6BD5CB85A47C09EA8B6E56DC137C0","0101000020E61000001FC6BD5CB85A47C09EA8B6E56DC137C0","35158549","2024","SP","3550308","São Paulo","Grajaú","355030830","COLEGIO ORION E PASSINHO SEGURO","1","0","SINFONIA ITALIANA","10",NULL,"JARDIM SAO BERNARDO","4844610","Catálogo de Escolas - agosto/2024","0","-23.75558315","-46.70875129","355030830001640"
"104566",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000009BEA24B6165947C04211418B5BC337C0","0101000020E61000009BEA24B6165947C04211418B5BC337C0","35452014","2024","SP","3550308","São Paulo","Grajaú","355030830","MIRNA COLEGIO BATISTA","1","0","ANTONIO CARLOS BENJAMIN DOS SANTOS","2848","AVENIDA","JARDIM MYRNA","4856070","Catálogo de Escolas - agosto/2024","0","-23.7631156","-46.6960056","355030830001641"
"104147",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000002B3859F6665847C0C657120B42BC37C0","0101000020E61000002B3859F6665847C0C657120B42BC37C0","35387332","2024","SP","3550308","São Paulo","Grajaú","355030830","CEI INDIR PARQUE AMERICA","1","0","ESTELA NAVES JUNQUEIRA","78",NULL,"PARQUE AMERICA","4841000","Catálogo de Escolas - agosto/2024","0","-23.73538274","-46.69064216","355030830001656"
"104139",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000097A542E1585847C08D50227832BC37C0","0101000020E610000097A542E1585847C08D50227832BC37C0","35914836","2024","SP","3550308","São Paulo","Grajaú","355030830","RENE MUAWAD PRESIDENTE","1","0","ESTELA NAVES JUNQUEIRA","79","RUA","PARQUE AMERICA","4841000","Catálogo de Escolas - agosto/2024","0","-23.7351451","-46.6902124","355030830001656"
"97018",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000683ABF51403447C0FB6CEC2B728C37C0","0101000020E6100000683ABF51403447C0FB6CEC2B728C37C0","35432271","2024","SP","3550308","São Paulo","Guaianases","355030831","CR P CONV MAYARA ESPERANCA E VIDA","1","0","OTELO AUGUSTO RIBEIRO","592",NULL,"GUAIANAZES","8412000","Catálogo de Escolas - agosto/2024","0","-23.54861712","-46.40821287","355030831000022"
"96987",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000033198EE7333447C0C7CDBA90588C37C0","0101000020E610000033198EE7333447C0C7CDBA90588C37C0","35806286","2024","SP","3550308","São Paulo","Guaianases","355030831","OLIVEIRA TELLES COLEGIO UNIDADE III","1","0","OTELO AUGUSTO RIBEIRO","579","RUA","GUAIANAZES","8412000","Catálogo de Escolas - agosto/2024","0","-23.5482264","-46.407834","355030831000024"
"97223",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000003F628941BF3447C02FDF9786238D37C0","0101000020E61000003F628941BF3447C02FDF9786238D37C0","35006727","2024","SP","3550308","São Paulo","Guaianases","355030831","CR P CONV REGGIO EMILIA","1","0","CORONEL MANUEL MACHADO","98",NULL,"VILA ZEFIRA","8411145","Catálogo de Escolas - agosto/2024","0","-23.55132333","-46.41208667","355030831000005"
"97050",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000000612143FC63447C0068195438B8C37C0","0101000020E61000000612143FC63447C0068195438B8C37C0","35439125","2024","SP","3550308","São Paulo","Guaianases","355030831","CR P CONV VICENTE MACHADO","1","0","SATURNINO PEREIRA","614",NULL,"VILA SANTA CRUZ ZONA LESTE","8411000","Catálogo de Escolas - agosto/2024","0","-23.549","-46.4123","355030831000005"
"97200",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000037161406653447C0454772F90F8D37C0","0101000020E610000037161406653447C0454772F90F8D37C0","35288925","2024","SP","3550308","São Paulo","Guaianases","355030831","CR P CONV LAR FELIZ","1","0","COUTINHO E MELO","465","SOBRADO","VILA AUREA","8411090","CEM 2022","0","-23.551025","-46.409333","355030831000007"
"97038",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000F2D1E28C613447C08FFF0241808C37C0","0101000020E6100000F2D1E28C613447C08FFF0241808C37C0","35442653","2024","SP","3550308","São Paulo","Guaianases","355030831","CR P CONV ANGELINA","1","0","COUTINHO E MELO","235",NULL,"VILA AUREA","8411090","CEM 2022","0","-23.548832","-46.409227","355030831000007"
"104526",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000D40E7F4DD65447C0D1967329AEC237C0","0101000020E6100000D40E7F4DD65447C0D1967329AEC237C0","35184391","2024","SP","3550308","São Paulo","Grajaú","355030830","CR P CONV JARDIM SHANGRILA - NUCLEO III","1","0","MAJOR JOSE LOPES","108","ESQ A RUA GASTAO PE","JARDIM SHANGRILA ZONA SUL","4852040","Catálogo de Escolas - agosto/2024","0","-23.76047","-46.66279","355030830001672"
"104524",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000005BF6B914B65447C0C93E6588A5C237C0","0101000020E61000005BF6B914B65447C0C93E6588A5C237C0","35007135","2024","SP","3550308","São Paulo","Grajaú","355030830","EMEI JARDIM IDEAL","1","0","MAJOR JOSE LOPES","284",NULL,"JARDIM SHANGRILA ZONA SUL","4852040","Catálogo de Escolas - agosto/2024","0","-23.76033833","-46.66180667","355030830001672"
"97496",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000015FE4E8B283547C06F4DD3CA318E37C0","0101000020E610000015FE4E8B283547C06F4DD3CA318E37C0","35391244","2024","SP","3550308","São Paulo","Guaianases","355030831","CR P CONV ALEM DO HORIZONTE","1","0","LUIS DE SOUSA","1000",NULL,"VILA MARILENA","8411370","Catálogo de Escolas - agosto/2024","0","-23.55544727","-46.41529981","355030831000015"
"97428",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000043D55C2C143547C0E883656CE88D37C0","0101000020E610000043D55C2C143547C0E883656CE88D37C0","35058518","2024","SP","3550308","São Paulo","Guaianases","355030831","EMEI MARIA APARECIDA LARA COIADO PROFA","1","0","GENERAL ROCHA CALADO","S/N",NULL,"VILA MARILENA","8411330","Catálogo de Escolas - agosto/2024","0","-23.55432775","-46.41467814","355030831000015"
"104573",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000D56B48168F5447C0DDCD531D72C337C0","0101000020E6100000D56B48168F5447C0DDCD531D72C337C0","35005099","2024","SP","3550308","São Paulo","Grajaú","355030830","CR P CONV SANTA LUZIA","1","0","ENGENHEIRO GUARACY TORRES","500","500B","JARDIM SHANGRILA ZONA SUL","4852000","Catálogo de Escolas - agosto/2024","0","-23.76346","-46.66061667","355030830001677"
"97364",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000005A8A9656B3547C03D9B559FAB8D37C0","0101000020E610000005A8A9656B3547C03D9B559FAB8D37C0","35037060","2024","SP","3550308","São Paulo","Guaianases","355030831","ROCCA DORDALL","1","0","DOUTOR RODRIGUES DE ALMEIDA","143","VILA BUENOS AIRES","VILA BUENOS AIRES","8411350","Catálogo de Escolas - agosto/2024","0","-23.5534","-46.41734","355030831000016"
"97402",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000008FFD2C96223447C0716F230AD28D37C0","0101000020E61000008FFD2C96223447C0716F230AD28D37C0","35414098","2024","SP","3550308","São Paulo","Guaianases","355030831","CR P CONV ENCARNACAO GIMENEZ MARTINEZ LUCAS","1","0","QUINTA DO PACO","277",NULL,"VILA MARILENA","8411280","Catálogo de Escolas - agosto/2024","0","-23.5539862","-46.4073055","355030831000002"
"97324",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000A3AF20CD583447C021938C9C858D37C0","0101000020E6100000A3AF20CD583447C021938C9C858D37C0","35003268","2024","SP","3550308","São Paulo","Guaianases","355030831","SEBASTIAO FARIA ZIMBRES PROFESSOR","1","0","QUINTA DO PACO","45","RUA","VILA MARILENA","8411280","Catálogo de Escolas - agosto/2024","0","-23.55282","-46.40896","355030831000002"
"97184",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000005DF92CCF833347C0F758FAD0058D37C0","0101000020E61000005DF92CCF833347C0F758FAD0058D37C0","35909185","2024","SP","3550308","São Paulo","Guaianases","355030831","SATURNINO PEREIRA PROFESSOR","1","0","BERNARDINO ANTUNES","200","RUA","JARDIM SOARES","8460190","Catálogo de Escolas - agosto/2024","0","-23.55087","-46.40246","355030831000025"
"96793",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000006C123174F43447C04268D80FA38B37C0","0101000020E61000006C123174F43447C04268D80FA38B37C0","35006975","2024","SP","3550308","São Paulo","Guaianases","355030831","PROZ UNIDADE GUAIANAZES","1","0","PROFESSOR FRANCISCO PINHEIRO","251",NULL,"VILA PRINCESA ISABEL","8410020","Catálogo de Escolas - agosto/2024","0","-23.5454568770731","-46.413710140191","355030831000034"
"96665",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000E9B7AF03E73447C097900F7A368B37C0","0101000020E6100000E9B7AF03E73447C097900F7A368B37C0","35433366","2024","SP","3550308","São Paulo","Guaianases","355030831","CR P CONV MUNDO DOS SONHOS III","1","0","HIPOLITO DE CAMARGO","145",NULL,"VILA LOURDES","8410030","Catálogo de Escolas - agosto/2024","0","-23.5438","-46.4133","355030831000035"
"96937",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000006493BA6C8D3447C0FC62631C2B8C37C0","0101000020E61000006493BA6C8D3447C0FC62631C2B8C37C0","35048707","2024","SP","3550308","São Paulo","Guaianases","355030831","FREDERICO MARIANO","1","0","JERONIMO PRADO","115","RUA","VILA SANTA CRUZ ZONA LESTE","8411100","Catálogo de Escolas - agosto/2024","0","-23.54753282","-46.41056594","355030831000036"
"97051",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000084C19030673347C095698F728B8C37C0","0101000020E610000084C19030673347C095698F728B8C37C0","35087294","2024","SP","3550308","São Paulo","Guaianases","355030831","EMEI GIANFEDERICO PORTA PROF","1","0","TORRE DE SANTIAGO","323",NULL,"JARDIM SOARES","8460180","Catálogo de Escolas - agosto/2024","0","-23.5490028","-46.4015866","355030831000041"
"97078",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000009FFB17AD483347C0DF84E74AA98C37C0","0101000020E61000009FFB17AD483347C0DF84E74AA98C37C0","35055220","2024","SP","3550308","São Paulo","Guaianases","355030831","EMEF JOANA ANGELICA DE JESUS MADRE","1","0","TORRE DE SANTIAGO","425",NULL,"GUAIANASES","8460180","Catálogo de Escolas - agosto/2024","0","-23.5494582","-46.4006554","355030831000041"
"97759",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000004ED1915CFE3347C0ACADD85F768F37C0","0101000020E61000004ED1915CFE3347C0ACADD85F768F37C0","35393061","2024","SP","3550308","São Paulo","Guaianases","355030831","CR P CONV JARDIM DA INFANCIA","1","0","DOUTOR JOAO LEAL DA COSTA","273",NULL,"JARDIM SAO PAULOZONA LESTE","8461460","Catálogo de Escolas - agosto/2024","0","-23.5604","-46.4062","355030831000049"
"97750",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000FEB627486C3447C081A9B0636D8F37C0","0101000020E6100000FEB627486C3447C081A9B0636D8F37C0","35414232","2024","SP","3550308","São Paulo","Guaianases","355030831","CR P CONV PAZ NOS VALES","1","0","PIRES DE AVILA","13","NUMERACAO 13 E 17","JARDIM SAO PAULOZONA LESTE","8461330","Catálogo de Escolas - agosto/2024","0","-23.5602629","-46.4095545","355030831000050"
"97742",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000BC96900F7A3447C04276DEC6668F37C0","0101000020E6100000BC96900F7A3447C04276DEC6668F37C0","35008197","2024","SP","3550308","São Paulo","Guaianases","355030831","CR P CONV MARIA MONTESSORI","1","0","FERNAO CARRILHO","50",NULL,"JARDIM SAO PAULO ZONA LESTE","8461290","CEM 2022","0","-23.560162","-46.409975","355030831000050"
"97712",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000006ABC7493183447C0E561A1D6348F37C0","0101000020E61000006ABC7493183447C0E561A1D6348F37C0","35468551","2024","SP","3550308","São Paulo","Guaianases","355030831","CR P CONV PEQUENOS PENSADORES II","1","0","DOUTOR VIRGILIO MAGANO","12",NULL,"JARDIM SAO PAULOZONA LESTE","8461390","Catálogo de Escolas - agosto/2024","0","-23.5594","-46.407","355030831000050"
