"idx_df1","endereco_df1","numero_df1","complemento_df1","bairro_df1","idx_df2","cod_unico_df2","endereco_df2","numero_df2","complemento_df2","bairro_df2","similaridade_logradouro","similaridade_numero","similaridade_bairro","similaridade_final","latitude_verdadeira","longitude_verdadeira","cd_setor_verdadeiro","latitude_resultante","longitude_resultante","cd_setor_resultante","med_lat","med_lon","dist_mediana","desvio_metros","rn","distancia_metros_setor","setor_correspondente","setor_vizinho_verdadeiro"
76,"RUA IPE NOVA BRASILIA","1694.0",NULL,"nova brasilia",44791,"1316392","RUA  IPE NOVA BRASILIA","2241",NULL,"nova brasilia","100.0","75.59","100.0","95.12","-10.888035","-61.911595","110012205000056","-10.882791","-61.912295","110012205000053","-10.882791","-61.912295","0","588.09543254","1","397.32725329",False,False
77,"RUA BARAO DO RIO BRANCO - ENTRE AV. BRASIL E MANOEL FRANCO NOVA BRASILIA","1751.0","T-16","nova brasilia",16540,"1164420","AVENIDA  BRASIL INDUSTRIAL","1758",NULL,"industrial","100.0","99.6","26.09","92.53","-10.8871117","-61.9136617","110012205000057","-11.439302","-61.455952","110004905000025","-11.439302","-61.455952","0","79140.74699728","1","78444.35787835",False,False
78,"RUA SAO LUIZ NOVA BRASILIA","1831.0","ENTRE T 15 E T 16","nova brasilia",118188,"1318944","RUA SAO LUIZ NOVA BRASILIA","846",NULL,"nova brasilia","100.0","46.2","100.0","89.24","-10.8889683","-61.91309","110012205000057","-10.889988","-61.921875","110012205000060","-10.889988","-61.921875","0","965.93698854","1","653.45283342",False,False
79,"RUA JOAO BATISTA NETO NOVA BRASILIA","1371.0","T- 12","nova brasilia",309691,"1314097","RUA  JOAO BATISTA NETO OU T12 NOVA BRASILIA","2114",NULL,"nova brasilia","100.0","64.85","100.0","92.97","-10.8899347","-61.9174076","110012205000058","-10.883445","-61.917588","110012205000046","-10.883445","-61.917588","0","721.89152081","1","392.22668977",False,False
80,"RUA SAO LUIZ NOVA BRASILIA","215.0",NULL,"nova brasilia",118221,"215181383","RUA SAO LUIZ NOVA BRASILIA","437",NULL,"nova brasilia","100.0","49.2","100.0","89.84","-10.8904448","-61.9269277","110012205000061","-10.890135","-61.925554","110012205000060","-10.890135","-61.925554","0","153.90262598","1","33.51418172",False,True
81,"RUA IDELFONSO DA SILVA NOVA BRASILIA","1248.0",NULL,"nova brasilia",44134,"98862958","RUA  IDELFONSO DA SILVA NOVA BRASILIA","1736",NULL,"nova brasilia","100.0","71.89","100.0","94.38","-10.8923717","-61.92654","110012205000061","-10.88781","-61.927227","110012205000042","-10.88781","-61.927227","0","512.75558642","1","33.80698666",False,True
82,"RUA MATO GROSSO URUPA","534.0",NULL,"urupa",11272,"180211181","LINHA  MATO GROSSO LINHA MATO GROSSO","70","TRAVESSA INTERNA LH15 FUNAI","linha mato grosso","100.0","13.11","18.18","74.44","-10.8843262","-61.9540514","110012205000062","-11.20956","-61.099091","110004910000025","-11.208267","-61.0991285","143.83340866","100069.03437361","1","99393.15509454",False,False
83,"RUA PACAAS NOVOS URUPA","219.0","CRECHE/PREESCOLA","urupa",109126,"180244012","RIO  PACAAS NOVOS ALDEIA INDIGENA GRACAS A DEUS","30",NULL,"aldeia indigena gracas a deus","100.0","13.7","17.65","74.5","-10.8848484","-61.9540853","110012205000062","-11.083661","-65.158317","110010605000077","-11.083661","-65.158317","0","350463.42049101","1","350549.0343753",False,False
84,"RUA ANISIO SERRA URUPA","48.0",NULL,"urupa",87877,"220955419","AVENIDA  ANISIO SERRAO DE CARVALHO JARDIM DAS OLIVEIRAS","51",NULL,"jardim das oliveiras","100.0","94.12","16.0","90.42","-10.8848081","-61.9558249","110012205000064","-11.671346","-61.198969","110018905000025","-11.671346","-61.198969","0","120252.89591891","1","119832.51080053",False,False
85,"RUA DR. ANTONIO LAZARO DE MOURA JARDIM PRESIDENCIAL","1123.0",NULL,"jardim presidencial",713020,"1321539","RUA DOUTOR ANTONIO LAZARO DE MOURA JARDIM PRESIDENCIAL","1123",NULL,"jardim presidencial","92.0","100.0","100.0","94.4","-10.8714705","-61.9692851","110012205000069","-10.871465","-61.96902","110012205000069","-10.871465","-61.96902","0","28.95522945","1","0",True,NULL
86,"RUA ANTONIO FERREIRA DE FREITAS JARDIM PRESIDENCIAL","211.0",NULL,"jardim presidencial",713251,"215028431","RUA  ANTONIO F DE FREITAS JARDIM PRESIDENCIAL","212",NULL,"jardim presidencial","94.74","99.53","100.0","96.22","-10.86823503","-61.9685878","110012205000069","-10.867956","-61.969107","110012205000069","-10.867956","-61.969107","0","64.63132668","1","0",True,NULL
87,"RUA SAO MANOEL JARDIM PRESIDENCIAL","1601.0",NULL,"jardim presidencial",237734,"1322299","RUA SAO MANOEL JARDIM PRESIDENCIAL","1340",NULL,"jardim presidencial","100.0","83.7","100.0","96.74","-10.8704171","-61.9769328","110012205000073","-10.872004","-61.974388","110012205000071","-10.872004","-61.974388","0","329.18067941","1","32.54574206",False,True
88,"RUA RIO AMAZONAS JARDIM PRESIDENCIAL","1518.0",NULL,"jardim presidencial",11731,"215116953","AVENIDA  AMAZONAS ERNANDES GONCALVES","2143",NULL,"ernandes goncalves","100.0","70.84","43.24","88.49","-10.87365611","-61.97922855","110012205000074","-11.164558","-61.908998","110025405000009","-11.164558","-61.908998","0","33242.68641143","1","32732.57672605",False,NULL
89,"RUA S BNH MARIO ANDREAZZA","179.0",NULL,"bnh mario andreazza",87087,"1399455","RUA  ILDA DE S ANDRADE INCRA","182",NULL,"incra","100.0","98.35","25.0","92.17","-10.8980706","-61.9083203","110012205000080","-10.722119","-62.251727","110015505000021","-10.722119","-62.251727","0","42303.65608006","1","41796.44502948",False,False
90,"RUA G MARIO ANDREAZZA","69.0",NULL,"mario andreazza",34039,"98618869","RUA  AGMAR DE SOUZA G PIAU NOVO HORIZONTE","350",NULL,"novo horizonte","100.0","19.71","27.59","76.7","-10.8974466","-61.9101387","110012205000080","-10.71291","-62.270191","110015505000054","-10.71291","-62.270191","0","44357.66171297","1","44058.3417382",False,NULL
91,"RUA XAPURI SAO PEDRO","1920.0","T7","sao pedro",426992,"1250659","RUA  XAPURI SAO PEDRO","1957",NULL,"sao pedro","100.0","98.11","100.0","99.62","-10.8979804","-61.9227258","110012205000084","-10.897634","-61.922405","110012205000096","-10.897634","-61.922405","0","52.06343226","1","19.99849587",False,True
92,"RUA XAPURI RIACHUELO","1866.0",NULL,"riachuelo",426992,"1250659","RUA  XAPURI SAO PEDRO","1957",NULL,"sao pedro","100.0","95.35","33.33","92.4","-10.89806735","-61.92330078","110012205000084","-10.897634","-61.922405","110012205000096","-10.897634","-61.922405","0","109.03543349","1","19.99849587",False,True
93,"RUA PORTO VELHO DOM BOSCO","2336.0","ESCOLA","dom bosco",13187,"215141406","RUA  PORTO VELHO CENTRO","2369",NULL,"centro","100.0","98.61","26.67","92.39","-10.869594","-61.946807","110012205000088","-9.41778","-61.996612","110013005000006","-9.41778","-61.996612","0","161526.58820298","1","160255.21889033",False,NULL
94,"RUA RIO SOLIMOES DOM BOSCO","989.0",NULL,"dom bosco",461406,"1247579","RUA  RIO SOLIMOES DOM BOSCO","789",NULL,"dom bosco","100.0","79.78","100.0","95.96","-10.87038407","-61.94567805","110012205000088","-10.871198","-61.944124","110012205000088","-10.871198","-61.944124","0","192.32744615","1","0",True,NULL
95,"MANOEL PINHEIRO MACHADO ALTO ALEGRE","3570.0","T 26","alto alegre",80235,"1250398","RUA  MANOEL PINHEIRO MACHADO ALTO ALEGRE","3234",NULL,"alto alegre","100.0","90.59","100.0","98.12","-10.8679405","-61.9036783","110012205000090","-10.872581","-61.903349","110012205000095","-10.872581","-61.903349","0","517.25223933","1","254.2662924",False,False
96,"AVENIDA GUANABARA JK","2763.0","T 23 COM K3","jk",207993,"1620823","RUA  GUANABARA PARQUE INDUSTRIAL NOVO TEMPO","2693",NULL,"parque industrial novo tempo","100.0","97.47","0.0","89.49","-10.8777996","-61.9058796","110012205000092","-12.71531","-60.132283","110030405000039","-12.71531","-60.132283","0","281090.87503523","1","280026.19878765",False,False
97,"RUA JOAQUIM FRANCISCO DE OLIVEIRA JK","2809.0","T 24","jk",79861,"221069875","RUA  JOAQUIM FRANCISCO DE OLIVEIRA ALTO ALEGRE","2768",NULL,"alto alegre","100.0","98.54","0.0","89.71","-10.876664","-61.9056781","110012205000092","-10.874962","-61.905339","110012205000095","-10.874962","-61.905339","0","192.84250636","1","6.08095261",False,True
98,"RUA CEDRO PARQUE DOS PARECIS","3981.0",NULL,"parque dos parecis",80970,"108607476","RUA  CEDRO JARDIM NOVO ESTADO 2","3979",NULL,"jardim novo estado 2","100.0","99.95","36.84","93.67","-10.8664845","-61.9077843","110012205000093","-10.41367","-62.474219","110011405000067","-10.41367","-62.474219","0","79793.54355312","1","79317.04605086",False,False
99,"RUA GUARULHOS JK","2610.0","T23","jk",731865,"215026063","RUA  GUARULHOS ALTO ALEGRE","2704",NULL,"alto alegre","100.0","96.52","0.0","89.3","-10.8715673","-61.9066287","110012205000094","-10.871136","-61.905671","110012205000091","-10.871136","-61.905671","0","115.05241901","1","7.10507812",False,True
100,"RUA VINICIUS DE MORAES SAO PEDRO","1147.0","T-10","sao pedro",48168,"1182804","RUA  VINICIUS DE MORAES RIOZINHO","1681",NULL,"riozinho","100.0","68.23","35.29","87.18","-10.8938767","-61.9213917","110012205000096","-11.503488","-61.366368","110004910000003","-11.503488","-61.366368","0","90884.8809314","1","90222.38234036",False,False
101,"LINHA 153 AREA RURAL DE JIPARANA",NULL,NULL,"area rural de jiparana",24346,"109873126","LINHA  03 ZONA RURAL","1",NULL,"zona rural","100.0","0.0","66.67","76.67","-10.6997169","-61.9754217","110012205000137","-12.992736","-60.820214","110007205000012","-12.996289","-60.8190455","414.8659315","284277.07590856","1","281994.86965669",False,False
102,"AREA RURAL AREA RURAL DE JIPARANA",NULL,NULL,"area rural de jiparana",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","32.26","73.23","-10.5425731","-61.9331835","110012205000137","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","112227.00976075","1","98346.61357808",False,NULL
103,"LINHA 08 ITAPIREMA AREA RURAL",NULL,NULL,"area rural",27829,"105672846","LINHA  8 SERRA GRANDE","0",NULL,"serra grande","100.0","0.0","54.55","75.45","-10.89732365","-62.00314793","110012205000153","-12.24597","-64.331668","110008005000027","-12.244240999999999","-64.3312535","197.46200425","294664.54468633","1","293241.73502015",False,False
104,"LINHA 98, LOTE 29, GLEBA 02, KM 47 - SETOR RIACHUELO AREA RURAL",NULL,NULL,"area rural",7120,"1193928","LINHA  40 NOVA GEASE","4",NULL,"nova gease","100.0","0.0","40.0","74.0","-10.93610925","-61.59814473","110012205000129","-11.864594","-62.034239","110001505000024","-11.86143","-62.034239","351.82123228","113660.04063243","1","103205.55265087",False,NULL
105,"AREA RURAL AREA RURAL DE JI-PARANA",NULL,NULL,"area rural de ji-parana",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","31.25","73.12","-10.9630635","-62.1060991","110012205000132","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","89636.5580818","1","82586.7470532",False,NULL
106,"LINHA 04 KM 09 SAIDA PARA PORTO VELHO AREA RURAL DE JI-PARANA",NULL,NULL,"area rural de ji-parana",8990,"109899041","LINHA  NOVE LINHA SETE","9","CASA ESQUERDO","linha sete","100.0","0.0","24.24","72.42","-10.8410207","-62.0299164","110012205000154","-13.402619","-60.464601","110003105000009","-13.403666","-60.464998","124.08839727","331792.07964031","1","323768.13946219",False,False
107,"AVENIDA EDSON LIMA DO NASCIMENTO JARDIM CAPELASSO","6280.0","ZONA URBANA","jardim capelasso",430124,"91989146","AVENIDA  EDSON LIMA DO NASCIMENTO RESIDENCIAL RONDON","6280",NULL,"residencial rondon","100.0","100.0","35.29","93.53","-10.901835","-61.882565","110012205000170","-10.901509","-61.882597","110012205000170","-10.901509","-61.882597","0","36.41759793","1","0",True,NULL
108,"RUA JOSE FERNANDES CAPELASSO","301.0",NULL,"capelasso",430221,"180267326","RUA  JOSE FERNANDEZ RESIDENCIAL CAPELASSO","840",NULL,"residencial capelasso","92.86","35.83","100.0","82.17","-10.9033889","-61.8823039","110012205000170","-10.90357","-61.881805","110012205000170","-10.90357","-61.881805","0","58.07671472","1","0",True,NULL
109,"RUA IZILDA CORREIA AMARO JARDIM CAPELASSO","200.0",NULL,"jardim capelasso",430154,"100168795","RUA  IZILDA CORREIA AMARO RESIDENCIAL CAPELASSO","78",NULL,"residencial capelasso","100.0","39.0","72.0","85.0","-10.9027201","-61.8829027","110012205000170","-10.902595","-61.8833","110012205000170","-10.902595","-61.8833","0","45.55612634","1","0",True,NULL
110,"AREA RURAL AREA RURAL DE JI-PARANA",NULL,NULL,"area rural de ji-parana",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","31.25","73.12","-10.7630529523318","-61.4996260818738","110012205000174","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","73826.93863726","1","72986.25587793",False,NULL
111,"AREA RURAL AREA RURAL DE JI-PARANA",NULL,NULL,"area rural de ji-parana",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","31.25","73.12","-10.7599311056232","-61.5333691229764","110012205000176","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","74630.35238637","1","74135.9411898",False,NULL
112,"AREA RURAL AREA RURAL DE JI-PARANA",NULL,"ZONA RURAL","area rural de ji-parana",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","31.25","73.12","-10.7472718867451","-61.5679810654766","110012205000178","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","76665.05494455","1","75686.62513476",False,NULL
113,"AREA RURAL AREA RURAL DE JI-PARANA",NULL,NULL,"area rural de ji-parana",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","31.25","73.12","-10.7475162861988","-61.5891406179775","110012205000180","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","77119.75963214","1","76305.38087333",False,NULL
114,"RUA VALMAR MEIRA NOVO JI-PARANA","2569.0",NULL,"novo ji-parana",610626,"91991593","RUA  VALMAR MEIRA NOVO JI PARANA","2375",NULL,"novo ji parana","100.0","92.45","92.86","97.78","-10.88999923","-61.97335744","110012205000201","-10.888384","-61.972933","110012205000201","-10.888384","-61.972933","0","185.48886721","1","0",True,NULL
115,"AREA RURAL AREA RURAL DE JI-PARANA",NULL,"ZONA RURAL","area rural de ji-parana",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","31.25","73.12","-10.6320374070629","-61.6476941961143","110012205000207","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","91124.66982502","1","87919.13609605",False,NULL
116,"AREA RURAL AREA RURAL DE JI-PARANA",NULL,NULL,"area rural de ji-parana",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","31.25","73.12","-10.6535355312074","-61.7780807057108","110012205000228","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","93605.52470511","1","93024.48958142",False,NULL
117,"LINHA 128 LOTES 37 E 38 AREA RURAL DE JIPARANA",NULL,NULL,"area rural de jiparana",16363,"110616312","LINHA  OITO LINHA DEZ","4",NULL,"linha dez","100.0","0.0","38.71","73.87","-10.96846776","-61.82129555","110012205000217","-13.371071","-60.580945","110003105000014","-13.369577","-60.580526","172.19839238","299243.98505512","1","297605.1840242",False,False
118,"RUA JOSE JORGE DE MELO BOSQUE DOS IPES",NULL,NULL,"bosque dos ipes",462525,"91990382","RUA  JOSE JORGE DE MELO BOSQUE DOS IPES","1372",NULL,"bosque dos ipes","100.0","0.0","100.0","80.0","-10.8704032","-61.98396333","110012205000232","-10.871151","-61.984586","110012205000161","-10.871151","-61.984586","0","107.41309159","1","0",False,NULL
119,"RUA DAS FLORES SAO FRANCISCO","618.0","T-5","sao francisco",74859,"215257235","RUA  DAS FLORES SAO JOSE","743",NULL,"sao jose","100.0","83.18","54.55","92.09","-10.8729595","-61.9285442","110012205000241","-12.740962","-60.158184","110030405000076","-12.740962","-60.158184","0","283320.1379249","1","282121.13973061",False,False
120,"RODOVIA RO 135 TERCEIRA LINHA KM18 AREA RURAL",NULL,NULL,"area rural",14375,"1223971","LINHA  05 ZONA RURAL","5","SITIO 3 P 4 EIXO","zona rural","100.0","0.0","70.0","77.0","-11.00157699","-62.00912462","110012205000264","-12.924588","-60.870974","110007205000008","-12.924966000000001","-60.871348499999996","58.42956747","247082.55635813","1","245728.65591063",False,False
121,"RUA PADRE FRANCO HABITAR BRASIL","2315.0","T 30","habitar brasil",797392,"91991982","RUA PADRE FRANCO NOVA COLINA","1730","CASA 1","nova colina","100.0","74.73","24.0","87.35","-10.88106865","-61.8984845","110012205000271","-10.789966","-61.691679","110012220000001","-10.789966","-61.691679","0","24753.51923213","1","24306.69371554",False,False
122,"RUA JERUSALEM PARQUE DOS PIONEIROS","70.0",NULL,"parque dos pioneiros",427550,"1257757","RUA  JERUSALEM PARQUE DOS PIONEIROS","70",NULL,"parque dos pioneiros","100.0","100.0","100.0","100.0","-10.9062506","-61.9124367","110012205000273","-10.905984","-61.912566","110012205000120","-10.905984","-61.912566","0","32.83468181","1","0",False,NULL
123,"AVENIDA TRANSCONTINENTAL SANTIAGO","5862.0","BR-364, KM 348","santiago",87418,"1308468","AVENIDA  TRANSCONTINENTAL SANTIAGO","4521","CASA","santiago","100.0","77.12","100.0","95.42","-10.85370457","-61.98459688","110012205000280","-10.861762","-61.975083","110012205000029","-10.861762","-61.975083","0","1371.91625954","1","493.4401563",False,False
124,"RUA JABOTICABA NOVO HORIZONTE","1060.0",NULL,"novo horizonte",343459,"100134456","RUA  JABOTICABA NOVO HORIZONTE","1041",NULL,"novo horizonte","100.0","98.21","100.0","99.64","-10.8461018","-61.9710321","110012205000281","-10.84636","-61.970952","110012205000193","-10.84636","-61.970952","0","30.01362279","1","0",False,NULL
125,"RUA DO CIPO SAO BERNARDO","1068.0",NULL,"sao bernardo",30301,"91983524","RUA  DO CIPO SAO BERNARDO","1065",NULL,"sao bernardo","100.0","99.72","100.0","99.94","-10.8557534","-61.9671348","110012205000282","-10.856248","-61.967313","110012205000031","-10.856248","-61.967313","0","58.33853476","1","38.91318473",False,True
126,"AREA RURAL AREA RURAL DE JI-PARANA",NULL,"IGARAPE LOURDES","area rural de ji-parana",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","31.25","73.12","-10.7464269297574","-61.5537702827969","110012205000300","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","76471.88738819","1","64691.81972697",False,NULL
