"idx_df1","endereco_df1","numero_df1","complemento_df1","bairro_df1","idx_df2","cod_unico_df2","endereco_df2","numero_df2","complemento_df2","bairro_df2","similaridade_logradouro","similaridade_numero","similaridade_bairro","similaridade_final","latitude_verdadeira","longitude_verdadeira","cd_setor_verdadeiro","latitude_resultante","longitude_resultante","cd_setor_resultante","med_lat","med_lon","dist_mediana","desvio_metros","rn","distancia_metros_setor","setor_correspondente","setor_vizinho_verdadeiro"
81,"RUA IDELFONSO DA SILVA","1248.0",NULL,"NOVA BRASILIA",44126,"91984829","RUA  IDELFONSO DA SILVA","1867",NULL,"NOVA BRASILIA","100.0","66.85","100.0","83.37","-10.8923717","-61.92654","110012205000061","-10.886688","-61.927367","110012205000042","-10.886688","-61.927367","0","638.41825659","1","158.8475767",False,True
82,"RUA MATO GROSSO","534.0",NULL,"URUPA",684121,"1319614","RUA  MATO GROSSO","534",NULL,"URUPA","100.0","100.0","100.0","90.0","-10.8843262","-61.9540514","110012205000062","-10.883936","-61.954272","110012205000062","-10.883936","-61.954272","0","49.62656542","1","0",True,NULL
83,"RUA PACAAS NOVOS","219.0","CRECHE/PREESCOLA","URUPA",684077,"1319832","RUA  DOS PACAAS NOVOS","221",NULL,"URUPA","100.0","99.1","100.0","89.82","-10.8848484","-61.9540853","110012205000062","-10.884923","-61.954404","110012205000062","-10.884923","-61.954404","0","35.77527074","1","0",True,NULL
84,"RUA ANISIO SERRA","48.0",NULL,"URUPA",426470,"180261740","RUA  ANISIO SERRA","48",NULL,"URUPA","100.0","100.0","100.0","90.0","-10.8848081","-61.9558249","110012205000064","-10.884932","-61.955971","110012205000064","-10.884932","-61.955971","0","21.07880677","1","0",True,NULL
85,"RUA DR. ANTONIO LAZARO DE MOURA","1123.0",NULL,"JARDIM PRESIDENCIAL",713020,"1321539","RUA DOUTOR ANTONIO LAZARO DE MOURA","1123",NULL,"JARDIM PRESIDENCIAL","98.59","100.0","100.0","89.01","-10.8714705","-61.9692851","110012205000069","-10.871465","-61.96902","110012205000069","-10.871465","-61.96902","0","28.95522945","1","0",True,NULL
86,"RUA ANTONIO FERREIRA DE FREITAS","211.0",NULL,"JARDIM PRESIDENCIAL",713251,"215028431","RUA  ANTONIO F DE FREITAS","212",NULL,"JARDIM PRESIDENCIAL","100.0","99.53","100.0","89.91","-10.86823503","-61.9685878","110012205000069","-10.867956","-61.969107","110012205000069","-10.867956","-61.969107","0","64.63132668","1","0",True,NULL
87,"RUA SAO MANOEL","1601.0",NULL,"JARDIM PRESIDENCIAL",814885,"91986309","RUA SAO MANOEL","1601",NULL,"JARDIM PRESIDENCIAL","100.0","100.0","100.0","90.0","-10.8704171","-61.9769328","110012205000073","-10.870609","-61.976569","110012205000073","-10.870609","-61.976569","0","45.09489643","1","0",True,NULL
88,"RUA RIO AMAZONAS","1518.0",NULL,"JARDIM PRESIDENCIAL",244308,"1243126","RUA  RIO AMAZONAS","1518",NULL,"JARDIM PRESIDENCIAL 3","98.29","100.0","100.0","88.8","-10.87365611","-61.97922855","110012205000074","-10.874011","-61.979204","110012205000074","-10.874011","-61.979204","0","39.55297701","1","0",True,NULL
89,"RUA S","179.0",NULL,"BNH MARIO ANDREAZZA",903752,"215141206","RUA  S","176",NULL,"MARIO ANDREAZZA","100.0","98.32","100.0","89.66","-10.8980706","-61.9083203","110012205000080","-10.897874","-61.908698","110012205000080","-10.897874","-61.908688","1.09189758","46.67673779","1","0",True,NULL
90,"RUA G","69.0",NULL,"MARIO ANDREAZZA",903624,"1244792","RUA  G","69",NULL,"MARIO ANDREAZZA","100.0","100.0","100.0","90.0","-10.8974466","-61.9101387","110012205000080","-10.89778","-61.909974","110012205000080","-10.89778","-61.909974","0","41.20405956","1","0",True,NULL
91,"RUA XAPURI","1920.0","T7","SAO PEDRO",606477,"1250774","RUA  XAPURI","1950",NULL,"SAO PEDRO","100.0","98.46","100.0","89.69","-10.8979804","-61.9227258","110012205000084","-10.897776","-61.922529","110012205000097","-10.897776","-61.922529","0","31.27829878","1","5.68254133",False,True
92,"RUA XAPURI","1866.0",NULL,"RIACHUELO",662643,"91986519","RUA  XAPURI","1866",NULL,"RIACHUELO","100.0","100.0","100.0","90.0","-10.89806735","-61.92330078","110012205000084","-10.897734","-61.923686","110012205000084","-10.897734","-61.923686","0","56.06399647","1","0",True,NULL
93,"RUA PORTO VELHO","2336.0","ESCOLA","DOM BOSCO",461305,"1247568","RUA  PORTO VELHO","2336",NULL,"DOM BOSCO","100.0","100.0","100.0","90.0","-10.869594","-61.946807","110012205000088","-10.869241","-61.947406","110012205000088","-10.869241","-61.947406","0","76.28431041","1","0",True,NULL
94,"RUA RIO SOLIMOES","989.0",NULL,"DOM BOSCO",461463,"1247818","RUA  RIO SOLIMOES","988",NULL,"DOM BOSCO","100.0","99.9","100.0","89.98","-10.87038407","-61.94567805","110012205000088","-10.870063","-61.945581","110012205000088","-10.870063","-61.945581","0","37.2411691","1","0",True,NULL
95,"MANOEL PINHEIRO MACHADO","3570.0","T 26","ALTO ALEGRE",80205,"1250328","RUA  MANOEL PINHEIRO MACHADO","3205",NULL,"ALTO ALEGRE","100.0","89.78","100.0","87.96","-10.8679405","-61.9036783","110012205000090","-10.872785","-61.9035","110012205000095","-10.872785","-61.9035","0","539.03631886","1","275.05870435",False,False
96,"AVENIDA GUANABARA","2763.0","T 23 COM K3","JK",613781,"1249237","AVENIDA  GUANABARA","2763",NULL,"J K","100.0","100.0","80.0","90.0","-10.8777996","-61.9058796","110012205000092","-10.877984","-61.905907","110012205000092","-10.877984","-61.905907","0","20.72151935","1","0",True,NULL
97,"RUA JOAQUIM FRANCISCO DE OLIVEIRA","2809.0","T 24","JK",614081,"1248974","RUA  JOAQUIM FRANCISCO DE OLIVEIRA","2810",NULL,"J K","100.0","99.96","80.0","89.99","-10.876664","-61.9056781","110012205000092","-10.876484","-61.905154","110012205000092","-10.876484","-61.905154","0","60.629436","1","0",True,NULL
98,"RUA CEDRO","3981.0",NULL,"PARQUE DOS PARECIS",677041,"1248527","RUA  CEDRO","3980",NULL,"J K","100.0","99.97","9.52","89.99","-10.8664845","-61.9077843","110012205000093","-10.866529","-61.907357","110012205000090","-10.866529","-61.907357","0","46.92332254","1","8.776085",False,True
99,"RUA GUARULHOS","2610.0","T23","JK",731856,"1248729","RUA  GUARULHOS","2828","FRENTE","ALTO ALEGRE","100.0","92.29","0.0","88.46","-10.8715673","-61.9066287","110012205000094","-10.871073","-61.904438","110012205000091","-10.871051000000001","-61.9044465","2.61646556","245.45632628","1","141.90800948",False,True
100,"RUA VINICIUS DE MORAES","1147.0","T-10","SAO PEDRO",426963,"1250565","RUA  VINICIUS DE MORAES","1147",NULL,"SAO PEDRO","100.0","100.0","100.0","90.0","-10.8938767","-61.9213917","110012205000096","-10.892467","-61.919599","110012205000096","-10.892467","-61.919599","0","250.77521412","1","0",True,NULL
101,"LINHA 153",NULL,NULL,"AREA RURAL DE JIPARANA",109443,"91990886","LINHA  153","0","LOTE 6","GLEBA PIRYNEOS","100.0",NULL,"33.33","100.0","-10.6997169","-61.9754217","110012205000137","-10.697889","-61.984125","110012205000134","-10.6971885","-61.984125","77.89215335","972.42023116","1","92.37111709",False,True
102,"AREA RURAL",NULL,NULL,"AREA RURAL DE JIPARANA",61985,"100166781","RUA  RURAL","1332","CASA VERDE","TEIXEIRAO","100.0",NULL,"32.26","100.0","-10.5425731","-61.9331835","110012205000137","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","112227.00976075","1","98346.61357808",False,NULL
103,"LINHA 08 ITAPIREMA",NULL,NULL,"AREA RURAL",115663,"1367776","LINHA  8 DO ITAPIREMA","0","LOTE O5","JI PARANA","100.0",NULL,"42.11","100.0","-10.89732365","-62.00314793","110012205000153","-10.861414","-62.05014","110012205000154","-10.865497000000001","-62.047904","515.5063476","6501.90996496","1","5790.23577424",False,True
104,"LINHA 98, LOTE 29, GLEBA 02, KM 47 - SETOR RIACHUELO",NULL,NULL,"AREA RURAL",553592,"110618775","TRAVESSAO  399 KM 08","1","LADO DIREITO","LINHA 2","100.0",NULL,"23.53","100.0","-10.93610925","-61.59814473","110012205000129","-13.122587","-60.449689","110006405000038","-13.122587","-60.449689","0","273326.68836568","1","266891.65628828",False,False
105,"AREA RURAL",NULL,NULL,"AREA RURAL DE JI-PARANA",61985,"100166781","RUA  RURAL","1332","CASA VERDE","TEIXEIRAO","100.0",NULL,"31.25","100.0","-10.9630635","-62.1060991","110012205000132","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","89636.5580818","1","82586.7470532",False,NULL
106,"LINHA 04 KM 09 SAIDA PARA PORTO VELHO",NULL,NULL,"AREA RURAL DE JI-PARANA",716180,"214212310","ESTRADA  SAIDA PARA PORTO VELHO","0",NULL,"JACINOPOLIS","100.0",NULL,"23.53","100.0","-10.8410207","-62.0299164","110012205000154","-10.008222","-64.291297","110033812000010","-10.008222","-64.291471","19.05352281","264070.22026402","1","257104.2300189",False,False
107,"AVENIDA EDSON LIMA DO NASCIMENTO","6280.0","ZONA URBANA","JARDIM CAPELASSO",430124,"91989146","AVENIDA  EDSON LIMA DO NASCIMENTO","6280",NULL,"RESIDENCIAL RONDON","92.85","100.0","35.29","84.99","-10.901835","-61.882565","110012205000170","-10.901509","-61.882597","110012205000170","-10.901509","-61.882597","0","36.41759793","1","0",True,NULL
108,"RUA JOSE FERNANDES","301.0",NULL,"CAPELASSO",857020,"99245269","RUA  JOSE FERNANDES GOBIRA","1287",NULL,"SETOR 2","100.0","23.39","25.0","74.68","-10.9033889","-61.8823039","110012205000170","-9.701624","-62.902235","110026205000001","-9.701624","-62.902235","0","174089.8643666","1","173351.86709525",False,NULL
109,"RUA IZILDA CORREIA AMARO","200.0",NULL,"JARDIM CAPELASSO",430154,"100168795","RUA  IZILDA CORREIA AMARO","78",NULL,"RESIDENCIAL CAPELASSO","100.0","39.0","72.0","77.8","-10.9027201","-61.8829027","110012205000170","-10.902595","-61.8833","110012205000170","-10.902595","-61.8833","0","45.55612634","1","0",True,NULL
110,"AREA RURAL",NULL,NULL,"AREA RURAL DE JI-PARANA",61985,"100166781","RUA  RURAL","1332","CASA VERDE","TEIXEIRAO","100.0",NULL,"31.25","100.0","-10.7630529523318","-61.4996260818738","110012205000174","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","73826.93863726","1","72986.25587793",False,NULL
111,"AREA RURAL",NULL,NULL,"AREA RURAL DE JI-PARANA",61985,"100166781","RUA  RURAL","1332","CASA VERDE","TEIXEIRAO","100.0",NULL,"31.25","100.0","-10.7599311056232","-61.5333691229764","110012205000176","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","74630.35238637","1","74135.9411898",False,NULL
112,"AREA RURAL",NULL,"ZONA RURAL","AREA RURAL DE JI-PARANA",61985,"100166781","RUA  RURAL","1332","CASA VERDE","TEIXEIRAO","100.0",NULL,"31.25","100.0","-10.7472718867451","-61.5679810654766","110012205000178","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","76665.05494455","1","75686.62513476",False,NULL
113,"AREA RURAL",NULL,NULL,"AREA RURAL DE JI-PARANA",61985,"100166781","RUA  RURAL","1332","CASA VERDE","TEIXEIRAO","100.0",NULL,"31.25","100.0","-10.7475162861988","-61.5891406179775","110012205000180","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","77119.75963214","1","76305.38087333",False,NULL
114,"RUA VALMAR MEIRA","2569.0",NULL,"NOVO JI-PARANA",610697,"91991478","RUA  VALMAR MEIRA","2569",NULL,"NOVO JI PARANA","100.0","100.0","92.86","90.0","-10.88999923","-61.97335744","110012205000201","-10.889852","-61.973445","110012205000201","-10.889852","-61.973445","0","18.95860983","1","0",True,NULL
115,"AREA RURAL",NULL,"ZONA RURAL","AREA RURAL DE JI-PARANA",61985,"100166781","RUA  RURAL","1332","CASA VERDE","TEIXEIRAO","100.0",NULL,"31.25","100.0","-10.6320374070629","-61.6476941961143","110012205000207","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","91124.66982502","1","87919.13609605",False,NULL
116,"AREA RURAL",NULL,NULL,"AREA RURAL DE JI-PARANA",61985,"100166781","RUA  RURAL","1332","CASA VERDE","TEIXEIRAO","100.0",NULL,"31.25","100.0","-10.6535355312074","-61.7780807057108","110012205000228","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","93605.52470511","1","93024.48958142",False,NULL
117,"LINHA 128 LOTES 37 E 38",NULL,NULL,"AREA RURAL DE JIPARANA",264217,"180242478","AVENIDA  TRINTA E OITO","0","CASA","PLANALTO OU NOSSA SENHORA DA APARECIDA","100.0",NULL,"46.67","100.0","-10.96846776","-61.82129555","110012205000217","-10.755495","-65.310367","110010605000041","-10.755106000000001","-64.22606400000001","118451.08310596","381749.64454711","1","373416.72886213",False,NULL
118,"RUA JOSE JORGE DE MELO",NULL,NULL,"BOSQUE DOS IPES",462525,"91990382","RUA  JOSE JORGE DE MELO","1372",NULL,"BOSQUE DOS IPES","100.0",NULL,"100.0","100.0","-10.8704032","-61.98396333","110012205000232","-10.871151","-61.984586","110012205000161","-10.871151","-61.984586","0","107.41309159","1","0",False,NULL
119,"RUA DAS FLORES","618.0","T-5","SAO FRANCISCO",693626,"1254174","RUA  DAS FLORES","617",NULL,"SAO FRANCISCO","100.0","99.84","100.0","89.97","-10.8729595","-61.9285442","110012205000241","-10.872806","-61.928561","110012205000107","-10.872806","-61.928561","0","17.16675128","1","0",False,NULL
120,"RODOVIA RO 135 TERCEIRA LINHA KM18",NULL,NULL,"AREA RURAL",617327,"91994342","RODOVIA  RO 133","40",NULL,"RURAL","100.0",NULL,"100.0","100.0","-11.00157699","-62.00912462","110012205000264","-9.456657","-62.026038","110013005000055","-9.4563115","-62.027311999999995","144.9223417","171797.47048593","1","160807.66358026",False,NULL
121,"RUA PADRE FRANCO","2315.0","T 30","HABITAR BRASIL",797392,"91991982","RUA PADRE FRANCO","1730","CASA 1","NOVA COLINA","100.0","74.73","24.0","84.95","-10.88106865","-61.8984845","110012205000271","-10.789966","-61.691679","110012220000001","-10.789966","-61.691679","0","24753.51923213","1","24306.69371554",False,False
122,"RUA JERUSALEM","70.0",NULL,"PARQUE DOS PIONEIROS",427550,"1257757","RUA  JERUSALEM","70",NULL,"PARQUE DOS PIONEIROS","100.0","100.0","100.0","90.0","-10.9062506","-61.9124367","110012205000273","-10.905984","-61.912566","110012205000120","-10.905984","-61.912566","0","32.83468181","1","0",False,NULL
123,"AVENIDA TRANSCONTINENTAL","5862.0","BR-364, KM 348","SANTIAGO",291717,"1251633","AVENIDA  TRANSCONTINENTAL","5557",NULL,"SANTIAGO","100.0","94.8","100.0","88.96","-10.85370457","-61.98459688","110012205000280","-10.85643","-61.982738","110012205000100","-10.85643","-61.982738","0","364.76141539","1","10.06534326",False,True
124,"RUA JABOTICABA","1060.0",NULL,"NOVO HORIZONTE",343459,"100134456","RUA  JABOTICABA","1041",NULL,"NOVO HORIZONTE","100.0","98.21","100.0","89.64","-10.8461018","-61.9710321","110012205000281","-10.84636","-61.970952","110012205000193","-10.84636","-61.970952","0","30.01362279","1","0",False,NULL
125,"RUA DO CIPO","1068.0",NULL,"SAO BERNARDO",30301,"91983524","RUA  DO CIPO","1065",NULL,"SAO BERNARDO","100.0","99.72","100.0","89.94","-10.8557534","-61.9671348","110012205000282","-10.856248","-61.967313","110012205000031","-10.856248","-61.967313","0","58.33853476","1","38.91318473",False,True
126,"AREA RURAL",NULL,"IGARAPE LOURDES","AREA RURAL DE JI-PARANA",61985,"100166781","RUA  RURAL","1332","CASA VERDE","TEIXEIRAO","100.0",NULL,"31.25","100.0","-10.7464269297574","-61.5537702827969","110012205000300","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","76471.88738819","1","64691.81972697",False,NULL
127,"RUA TIRADENTES","696.0","DIST. NOVA COLINA","NOVA COLINA",797495,"91991980","RUA  TIRADENTES","702",NULL,"NOVA COLINA","100.0","99.15","100.0","89.83","-10.7902211","-61.6931376","110012220000001","-10.789694","-61.691016","110012220000001","-10.789694","-61.691016","0","239.03752702","1","0",True,NULL
128,"LINHA 86, PROJETO VIDA NOVA, LOTE 28",NULL,NULL,"AREA RURAL",194938,"113560112","ESTRADA  C 85 LOTE 76","0","GLEBA 43","PROJETO DE ASSENTAMENTO DIRIGIDO MARECHAL DUTRA","100.0",NULL,"31.58","100.0","-10.82458472","-61.60665454","110012220000004","-9.708753","-63.27677","110040305000023","-9.708753","-63.27677","0","220874.46922269","1","200699.67535277",False,False
129,"RUA SAULO DE ALCANTARA","2070.0","ZONA URBANA","CENTRO",826053,"1371530","RUA  SAULO ALCANTARA","2070",NULL,"NOVA LONDRINA","100.0","100.0","31.58","90.0","-11.0626937","-62.0116535","110012225000001","-11.068779","-62.011395","110012225000001","-11.068779","-62.011395","0","677.24318537","1","0",True,NULL
130,"AVENIDA GOV. JORGE TEIXEIRA","1110.0","ZONA URBANA","NOVA LONDRINA",874400,"108779373","RUA  GOV JORGE TEIXEIRA","3373",NULL,"HABITAR BRASIL","100.0","32.91","29.63","76.58","-11.0674892","-62.0097333","110012225000001","-10.879487","-61.899941","110012205000116","-10.879487","-61.899941","0","24096.86816618","1","23098.39221412",False,NULL
131,"4ª LINHA DA GLEBA G, LOTE 6, SETOR 3",NULL,NULL,"AREA RURAL DE JIPARANA",402538,"110622618","SETOR  TRAVESSIA DA 4A B","38","CASA FRENTE","2 LINHA GL G","100.0",NULL,"29.41","100.0","-11.12073249","-62.04682784","110012225000003","-11.076103","-62.030147","110012225000003","-11.076103","-62.029058","118.83585652","5285.83962796","1","0",True,NULL
132,"AV DIOMERO MORAES BORBA","3305.0",NULL,"CENTRO",120198,"215032461","AVENIDA  DIOMERO MORAES BORBA","3296","CASA 01","CENTRO","100.0","99.73","100.0","89.95","-9.4248417","-61.998975","110013005000001","-9.425596","-61.998275","110013005000001","-9.425596","-61.998275","0","113.71446062","1","0",True,NULL
133,"AVENIDA BRASIL","3142.0",NULL,"CENTRO",340978,"220740783","AVENIDA  BRASIL","3140",NULL,"CENTRO","100.0","99.94","100.0","89.99","-9.424734657","-61.9979384","110013005000001","-13.196682","-60.808933","110005605000016","-12.1155245","-61.739360000000005","156978.54476393","438993.71131071","1","436658.42102402",False,False
134,"RUA CARLOS FERNANDES DE SOUZA",NULL,"DISTRITO DE 5º BEC",NULL,942517,"215354529","RUA  FERNANDO DUTRA DE SOUZA","3057",NULL,"SETOR 04","100.0",NULL,"0.0","100.0","-9.4252","-62.002465","110013005000001","-10.439642","-62.493452","110011405000039","-10.439642","-62.493452","0","124963.77566161","1","124103.49831834",False,False
135,"LINHA 81 KM 16 GLEBA 20B LOTE 02",NULL,"ZONA RURAL","ZONA RURAL",584902,"1692931","GLEBA  1","0","BARRACAO","ASSENTAMENTO PADRE EZEQUIEL RAMIN","100.0",NULL,"18.6","100.0","-10.7731526","-62.3924283","110015505000045","-11.048582","-62.595987","110130205000009","-11.050633000000001","-62.596851","246.78484495","37841.1177577","1","34888.3332701",False,False
136,"AVENIDA DIOMERO MORAES BORBA","3647.0",NULL,"CENTRO",741463,"1377348","AVENIDA  DIOMERO MORAES BORBA","3647",NULL,"CENTRO","100.0","100.0","100.0","90.0","-9.4242762","-61.9958936","110013005000012","-9.424317","-61.995371","110013005000012","-9.424317","-61.995371","0","57.50545763","1","0",True,NULL
137,"AV. PRESIDENTE MEDICI","3953.0",NULL,"CENTRO",195719,"92550933","AVENIDA PRESIDENTE MEDICI","3954",NULL,"CENTRO","100.0","99.97","100.0","89.99","-9.4248504","-61.9941751","110013005000012","-12.129507","-61.853531","110037905000001","-10.7773075","-61.92282","150547.41672675","301136.57031751","1","298885.38640659",False,False
138,"AVENIDA MARECHAL DEODORO DA FONSECA","2832.0","ZONA URBANA","CENTRO",103576,"1157847","RUA MARECHAL DEODORO DA FONSECA","2545",NULL,"CENTRO","100.0","89.87","100.0","87.97","-9.340672","-62.007694","110013005000018","-11.43215","-61.454527","110004905000007","-11.43215","-61.454527","0","240302.11157992","1","231006.95650126",False,False
139,"LINHA MA- 16 COM MA - 18,",NULL,NULL,"RURAL",118248,"180247170","LINHA  MA 16","348",NULL,"LINHA MA 16","100.0",NULL,"12.5","100.0","-9.6801233","-61.9801","110013005000024","-9.679789","-61.979052","110013005000024","-9.6798665","-61.977329","189.05792184","120.73802187","1","0",True,NULL
